laga_id,game,kode,jenis,urutan,hero
S16R057,2,AE,pick,2,Fanny
S16R057,2,AE,pick,3,Kimmy
S16R057,2,AE,pick,4,Brody
S16R057,2,AE,pick,5,Helcurt
S16R057,2,AE,ban,1,Angela
S16R057,2,AE,ban,2,Fredrinn
S16R057,2,AE,ban,3,Kalea
S16R057,2,AE,ban,4,Ruby
S16R057,2,AE,ban,5,Arlott
S16R057,3,TLID,pick,1,Lapu-Lapu
S16R057,3,TLID,pick,2,Baxia
S16R057,3,TLID,pick,3,Kimmy
S16R057,3,TLID,pick,4,Granger
S16R057,3,TLID,pick,5,Kalea
S16R057,3,TLID,ban,1,Fanny
S16R057,3,TLID,ban,2,Uranus
S16R057,3,TLID,ban,3,Lancelot
S16R057,3,TLID,ban,4,Yve
S16R057,3,TLID,ban,5,Kagura
S16R057,3,AE,pick,1,Terizla
S16R057,3,AE,pick,2,Yi Sun-shin
S16R057,3,AE,pick,3,Novaria
S16R057,3,AE,pick,4,Cici
S16R057,3,AE,pick,5,Grock
S16R057,3,AE,ban,1,Chip
S16R057,3,AE,ban,2,Zhuxin
S16R057,3,AE,ban,3,Angela
S16R057,3,AE,ban,4,Arlott
S16R057,3,AE,ban,5,Beatrix
S16R058,1,BTR,pick,1,Alice
S16R058,1,BTR,pick,2,Fanny
S16R058,1,BTR,pick,3,Zhuxin
S16R058,1,BTR,pick,4,Bruno
S16R058,1,BTR,pick,5,Gatotkaca
S16R058,1,BTR,ban,1,Helcurt
S16R058,1,BTR,ban,2,Arlott
S16R058,1,BTR,ban,3,Kalea
S16R058,1,BTR,ban,4,Lunox
S16R058,1,BTR,ban,5,Kadita
S16R058,1,DEWA,pick,1,Phoveus
S16R058,1,DEWA,pick,2,Fredrinn
S16R058,1,DEWA,pick,3,Kimmy
S16R058,1,DEWA,pick,4,Moskov
S16R058,1,DEWA,pick,5,Franco
S16R058,1,DEWA,ban,1,Cici
S16R058,1,DEWA,ban,2,Wanwan
S16R058,1,DEWA,ban,3,Yi Sun-shin
S16R058,1,DEWA,ban,4,Granger
S16R058,1,DEWA,ban,5,Grock
S16R058,2,BTR,pick,1,Uranus
S16R058,2,BTR,pick,2,Yi Sun-shin
S16R058,2,BTR,pick,3,Lunox
S16R058,2,BTR,pick,4,Ruby
S16R058,2,BTR,pick,5,Kalea
S16R058,2,BTR,ban,1,Helcurt
S16R058,2,BTR,ban,2,Arlott
S16R058,2,BTR,ban,3,Baxia
S16R058,2,BTR,ban,4,Grock
S16R058,2,BTR,ban,5,Gatotkaca
S16R058,2,DEWA,pick,1,Zhuxin
S16R058,2,DEWA,pick,2,Lancelot
S16R058,2,DEWA,pick,3,Odette
S16R058,2,DEWA,pick,4,Lapu-Lapu
S16R058,2,DEWA,pick,5,Chip
S16R058,2,DEWA,ban,1,Cici
S16R058,2,DEWA,ban,2,Wanwan
S16R058,2,DEWA,ban,3,Fanny
S16R058,2,DEWA,ban,4,Esmeralda
S16R058,2,DEWA,ban,5,Hilda
S16R059,1,GEEK,pick,1,Esmeralda
S16R059,1,GEEK,pick,2,Yi Sun-shin
S16R059,1,GEEK,pick,3,Kimmy
S16R059,1,GEEK,pick,4,Cici
S16R059,1,GEEK,pick,5,Hylos
S16R059,1,GEEK,ban,1,Angela
S16R059,1,GEEK,ban,2,Fanny
S16R059,1,GEEK,ban,3,Arlott
S16R059,1,GEEK,ban,4,Lunox
S16R059,1,GEEK,ban,5,Granger
S16R059,1,TLID,pick,1,Uranus
S16R059,1,TLID,pick,2,Joy
S16R059,1,TLID,pick,3,Zhuxin
S16R059,1,TLID,pick,4,Beatrix
S16R059,1,TLID,pick,5,Kalea
S16R059,1,TLID,ban,1,Helcurt
S16R059,1,TLID,ban,2,Baxia
S16R059,1,TLID,ban,3,Chip
S16R059,1,TLID,ban,4,Gatotkaca
S16R059,1,TLID,ban,5,Badang
S16R059,2,GEEK,pick,1,Cici
S16R059,2,GEEK,pick,2,Joy
S16R059,2,GEEK,pick,3,Kimmy
S16R059,2,GEEK,pick,4,Granger
S16R059,2,GEEK,pick,5,Grock
S16R059,2,GEEK,ban,1,Baxia
S16R059,2,GEEK,ban,2,Angela
S16R059,2,GEEK,ban,3,Arlott
S16R059,2,GEEK,ban,4,Zhuxin
S16R059,2,GEEK,ban,5,Pharsa
S16R059,2,TLID,pick,1,Uranus
S16R059,2,TLID,pick,2,Yi Sun-shin
S16R059,2,TLID,pick,3,Yve
S16R059,2,TLID,pick,4,Harith
S16R059,2,TLID,pick,5,Kalea
S16R059,2,TLID,ban,1,Helcurt
S16R059,2,TLID,ban,2,Chip
S16R059,2,TLID,ban,3,Fanny
S16R059,2,TLID,ban,4,Gatotkaca
S16R059,2,TLID,ban,5,Badang
S16R059,3,GEEK,pick,1,Lapu-Lapu
S16R059,3,GEEK,pick,2,Joy
S16R059,3,GEEK,pick,3,Kimmy
S16R059,3,GEEK,pick,4,Bruno
S16R059,3,GEEK,pick,5,Kalea
S16R059,3,GEEK,ban,1,Angela
S16R059,3,GEEK,ban,2,Fanny
S16R059,3,GEEK,ban,3,Arlott
S16R059,3,GEEK,ban,4,Gatotkaca
S16R059,3,GEEK,ban,5,Harith
S16R059,3,TLID,pick,1,Uranus
S16R059,3,TLID,pick,2,Yi Sun-shin
S16R059,3,TLID,pick,3,Zhuxin
S16R059,3,TLID,pick,4,Cici
S16R059,3,TLID,pick,5,Khaleed
S16R059,3,TLID,ban,1,Helcurt
S16R059,3,TLID,ban,2,Baxia
S16R059,3,TLID,ban,3,Chip
S16R059,3,TLID,ban,4,Granger
S16R059,3,TLID,ban,5,Wanwan
S16R060,1,AE,pick,1,Arlott
S16R060,1,AE,pick,2,Baxia
S16R060,1,AE,pick,3,Zhuxin
S16R060,1,AE,pick,4,Harith
S16R060,1,AE,pick,5,Franco
S16R060,1,AE,ban,1,Selena
S16R060,1,AE,ban,2,Phoveus
S16R060,1,AE,ban,3,Chip
S16R060,1,AE,ban,4,Gatotkaca
S16R060,1,AE,ban,5,Yve
S16R060,1,RRQ,pick,1,Lapu-Lapu
S16R060,1,RRQ,pick,2,Lancelot
S16R060,1,RRQ,pick,3,Kimmy
S16R060,1,RRQ,pick,4,Wanwan
S16R060,1,RRQ,pick,5,Hylos
S16R060,1,RRQ,ban,1,Fanny
S16R060,1,RRQ,ban,2,Uranus
S16R060,1,RRQ,ban,3,Yi Sun-shin
S16R060,1,RRQ,ban,4,Helcurt
S16R060,1,RRQ,ban,5,Granger
S16R060,2,AE,pick,1,Phoveus
S16R060,2,AE,pick,2,Lancelot
S16R060,2,AE,pick,3,Kimmy
S16R060,2,AE,pick,4,Cici
S16R060,2,AE,pick,5,Hilda
S16R060,2,AE,ban,1,Chip
S16R060,2,AE,ban,2,Selena
S16R060,2,AE,ban,3,Baxia
S16R060,2,AE,ban,4,Hylos
S16R060,2,AE,ban,5,Gatotkaca
S16R060,2,RRQ,pick,1,Arlott
S16R060,2,RRQ,pick,2,Yi Sun-shin
S16R060,2,RRQ,pick,3,Yve
S16R060,2,RRQ,pick,4,Granger
S16R060,2,RRQ,pick,5,Tigreal
S16R060,2,RRQ,ban,1,Fanny
S16R060,2,RRQ,ban,2,Uranus
S16R060,2,RRQ,ban,3,Zhuxin
S16R060,2,RRQ,ban,4,Kalea
S16R060,2,RRQ,ban,5,Grock
S16R061,1,BTR,pick,1,Alice
S16R061,1,BTR,pick,2,Hayabusa
S16R061,1,BTR,pick,3,Lunox
S16R061,1,BTR,pick,4,Cici
S16R061,1,BTR,pick,5,Kalea
S16R061,1,BTR,ban,1,Angela
S16R061,1,BTR,ban,2,Arlott
S16R061,1,BTR,ban,3,Lancelot
S16R061,1,BTR,ban,4,Gatotkaca
S16R061,1,BTR,ban,5,Wanwan
S16R061,1,ONIC,pick,1,Phoveus
S16R061,1,ONIC,pick,2,Yi Sun-shin
S16R061,1,ONIC,pick,3,Zhuxin
S16R061,1,ONIC,pick,4,Harith
S16R061,1,ONIC,pick,5,Hylos
S16R061,1,ONIC,ban,1,Uranus
S16R061,1,ONIC,ban,2,Hilda
S16R061,1,ONIC,ban,3,Fanny
S16R061,1,ONIC,ban,4,Esmeralda
S16R061,1,ONIC,ban,5,Kimmy
S16R061,2,BTR,pick,1,Hilda
S16R061,2,BTR,pick,2,Yi Sun-shin
S16R061,2,BTR,pick,3,Lunox
S16R061,2,BTR,pick,4,Chou
S16R061,2,BTR,pick,5,Kalea
S16R061,2,BTR,ban,1,Cici
S16R061,2,BTR,ban,2,Alice
S16R061,2,BTR,ban,3,Zhuxin
S16R061,2,BTR,ban,4,Uranus
S16R061,2,BTR,ban,5,Ruby
S16R061,2,ONIC,pick,1,Lapu-Lapu
S16R061,2,ONIC,pick,2,Fanny
S16R061,2,ONIC,pick,3,Kimmy
S16R061,2,ONIC,pick,4,Granger
S16R061,2,ONIC,pick,5,Baxia
S16R061,2,ONIC,ban,1,Arlott
S16R061,2,ONIC,ban,2,Lancelot
S16R061,2,ONIC,ban,3,Angela
S16R061,2,ONIC,ban,4,Wanwan
S16R061,2,ONIC,ban,5,Phoveus
S16R062,1,RRQ,pick,1,Cici
S16R062,1,RRQ,pick,2,Fredrinn
S16R062,1,RRQ,pick,3,Valentina
S16R062,1,RRQ,pick,4,Wanwan
S16R062,1,RRQ,pick,5,Franco
S16R062,1,RRQ,ban,1,Fanny
S16R062,1,RRQ,ban,2,Arlott
S16R062,1,RRQ,ban,3,Kalea
S16R062,1,RRQ,ban,4,Granger
S16R062,1,RRQ,ban,5,Ruby
S16R062,1,DEWA,pick,1,Alice
S16R062,1,DEWA,pick,2,Yi Sun-shin
S16R062,1,DEWA,pick,3,Zetian
S16R062,1,DEWA,pick,4,Lapu-Lapu
S16R062,1,DEWA,pick,5,Helcurt
S16R062,1,DEWA,ban,1,Chip
S16R062,1,DEWA,ban,2,Uranus
S16R062,1,DEWA,ban,3,Baxia
S16R062,1,DEWA,ban,4,Zhuxin
S16R062,1,DEWA,ban,5,Kimmy
S16R062,2,RRQ,pick,1,Yu Zhong
S16R062,2,RRQ,pick,2,Hayabusa
S16R062,2,RRQ,pick,3,Selena
S16R062,2,RRQ,pick,4,Cici
S16R062,2,RRQ,pick,5,Gatotkaca
S16R062,2,RRQ,ban,1,Fanny
S16R062,2,RRQ,ban,2,Arlott
S16R062,2,RRQ,ban,3,Baxia
S16R062,2,RRQ,ban,4,Uranus
S16R062,2,RRQ,ban,5,Hilda
S16R062,2,DEWA,pick,1,Phoveus
S16R062,2,DEWA,pick,2,Lancelot
S16R062,2,DEWA,pick,3,Lunox
S16R062,2,DEWA,pick,4,Granger
S16R062,2,DEWA,pick,5,Kalea
S16R062,2,DEWA,ban,1,Chip
S16R062,2,DEWA,ban,2,Fredrinn
S16R062,2,DEWA,ban,3,Yi Sun-shin
S16R062,2,DEWA,ban,4,Zhuxin
S16R062,2,DEWA,ban,5,Wanwan
S16R063,1,ONIC,pick,1,Lapu-Lapu
S16R063,1,ONIC,pick,2,Hayabusa
S16R063,1,ONIC,pick,3,Lunox
S16R063,1,ONIC,pick,4,Cici
S16R063,1,ONIC,pick,5,Grock
S16R063,1,ONIC,ban,1,Uranus
S16R063,1,ONIC,ban,2,Kalea
S16R063,1,ONIC,ban,3,Arlott
S16R063,1,ONIC,ban,4,Granger
S16R063,1,ONIC,ban,5,Esmeralda
S16R063,1,EVOS,pick,1,Hilda
S16R063,1,EVOS,pick,2,Yi Sun-shin
S16R063,1,EVOS,pick,3,Zhuxin
S16R063,1,EVOS,pick,4,Bane
S16R063,1,EVOS,pick,5,Chip
S16R063,1,EVOS,ban,1,Phoveus
S16R063,1,EVOS,ban,2,Angela
S16R063,1,EVOS,ban,3,Baxia
S16R063,1,EVOS,ban,4,Yve
S16R063,1,EVOS,ban,5,Kimmy
S16R063,2,ONIC,pick,1,Cici
S16R063,2,ONIC,pick,2,Lancelot
S16R063,2,ONIC,pick,3,Lunox
S16R063,2,ONIC,pick,4,Esmeralda
S16R063,2,ONIC,pick,5,Hilda
S16R063,2,ONIC,ban,1,Uranus
S16R063,2,ONIC,ban,2,Kalea
S16R063,2,ONIC,ban,3,Arlott
S16R063,2,ONIC,ban,4,Granger
S16R063,2,ONIC,ban,5,Ruby
S16R063,2,EVOS,pick,1,Alice
S16R063,2,EVOS,pick,2,Yi Sun-shin
S16R063,2,EVOS,pick,3,Pharsa
S16R063,2,EVOS,pick,4,Obsidia
S16R063,2,EVOS,pick,5,Grock
S16R063,2,EVOS,ban,1,Angela
S16R063,2,EVOS,ban,2,Phoveus
S16R063,2,EVOS,ban,3,Zhuxin
S16R063,2,EVOS,ban,4,Lapu-Lapu
S16R063,2,EVOS,ban,5,Gatotkaca
S16R064,1,NAVI,pick,1,Arlott
S16R064,1,NAVI,pick,2,Yi Sun-shin
S16R064,1,NAVI,pick,3,Lunox
S16R064,1,NAVI,pick,4,Ruby
S16R064,1,NAVI,pick,5,Gatotkaca
S16R064,1,NAVI,ban,1,Helcurt
S16R064,1,NAVI,ban,2,Fanny
S16R064,1,NAVI,ban,3,Kalea
S16R064,1,NAVI,ban,4,Chip
S16R064,1,NAVI,ban,5,Hilda
S16R064,1,GEEK,pick,1,Phoveus
S16R064,1,GEEK,pick,2,Lancelot
S16R064,1,GEEK,pick,3,Kimmy
S16R064,1,GEEK,pick,4,Cici
S16R064,1,GEEK,pick,5,Grock
S16R064,1,GEEK,ban,1,Zhuxin
S16R064,1,GEEK,ban,2,Baxia
S16R064,1,GEEK,ban,3,Angela
S16R064,1,GEEK,ban,4,Selena
S16R064,1,GEEK,ban,5,Harith
S16R064,2,NAVI,pick,1,Alice
S16R064,2,NAVI,pick,2,Hayabusa
S16R064,2,NAVI,pick,3,Kimmy
S16R064,2,NAVI,pick,4,Ruby
S16R064,2,NAVI,pick,5,Grock
S16R064,2,NAVI,ban,1,Helcurt
S16R064,2,NAVI,ban,2,Baxia
S16R064,2,NAVI,ban,3,Fanny
S16R064,2,NAVI,ban,4,Kalea
S16R064,2,NAVI,ban,5,Hilda
S16R064,2,GEEK,pick,1,Gloo
S16R064,2,GEEK,pick,2,Joy
S16R064,2,GEEK,pick,3,Zhuxin
S16R064,2,GEEK,pick,4,Granger
S16R064,2,GEEK,pick,5,Chou
S16R064,2,GEEK,ban,1,Angela
S16R064,2,GEEK,ban,2,Yi Sun-shin
S16R064,2,GEEK,ban,3,Arlott
S16R064,2,GEEK,ban,4,Cici
S16R064,2,GEEK,ban,5,Harith
S16R065,1,BTR,pick,1,Yu Zhong
S16R065,1,BTR,pick,2,Fanny
S16R065,1,BTR,pick,3,Valentina
S16R065,1,BTR,pick,4,Granger
S16R065,1,BTR,pick,5,Grock
S16R065,1,BTR,ban,1,Helcurt
S16R065,1,BTR,ban,2,Arlott
S16R065,1,BTR,ban,3,Kalea
S16R065,1,BTR,ban,4,Ruby
S16R065,1,BTR,ban,5,Chou
S16R065,1,GEEK,pick,1,Phoveus
S16R065,1,GEEK,pick,2,Yi Sun-shin
S16R065,1,GEEK,pick,3,Lunox
S16R065,1,GEEK,pick,4,Moskov
S16R065,1,GEEK,pick,5,Khufra
S16R065,1,GEEK,ban,1,Zhuxin
S16R065,1,GEEK,ban,2,Baxia
S16R065,1,GEEK,ban,3,Cici
S16R065,1,GEEK,ban,4,Alice
S16R065,1,GEEK,ban,5,Hilda
S16R065,2,BTR,pick,1,Phoveus
S16R065,2,BTR,pick,2,Fanny
S16R065,2,BTR,pick,3,Kagura
S16R065,2,BTR,pick,4,Wanwan
S16R065,2,BTR,pick,5,Chou
S16R065,2,BTR,ban,1,Helcurt
S16R065,2,BTR,ban,2,Kalea
S16R065,2,BTR,ban,3,Lunox
S16R065,2,BTR,ban,4,Grock
S16R065,2,BTR,ban,5,Khufra
S16R065,2,GEEK,pick,1,Arlott
S16R065,2,GEEK,pick,2,Yi Sun-shin
S16R065,2,GEEK,pick,3,Luo Yi
S16R065,2,GEEK,pick,4,Moskov
S16R065,2,GEEK,pick,5,Hylos
S16R065,2,GEEK,ban,1,Zhuxin
S16R065,2,GEEK,ban,2,Baxia
S16R065,2,GEEK,ban,3,Cici
S16R065,2,GEEK,ban,4,Selena
S16R065,2,GEEK,ban,5,Kimmy
S16R066,1,DEWA,pick,1,Alice
S16R066,1,DEWA,pick,2,Yi Sun-shin
S16R066,1,DEWA,pick,3,Selena
S16R066,1,DEWA,pick,4,Cici
S16R066,1,DEWA,pick,5,Gatotkaca
S16R066,1,DEWA,ban,1,Lancelot
S16R066,1,DEWA,ban,2,Angela
S16R066,1,DEWA,ban,3,Fanny
S16R066,1,DEWA,ban,4,Hylos
S16R066,1,DEWA,ban,5,Grock
S16R066,1,ONIC,pick,1,Arlott
S16R066,1,ONIC,pick,2,Hayabusa
S16R066,1,ONIC,pick,3,Zhuxin
S16R066,1,ONIC,pick,4,Esmeralda
S16R066,1,ONIC,pick,5,Badang
S16R066,1,ONIC,ban,1,Helcurt
S16R066,1,ONIC,ban,2,Baxia
S16R066,1,ONIC,ban,3,Kalea
S16R066,1,ONIC,ban,4,Lunox
S16R066,1,ONIC,ban,5,Kimmy
S16R066,2,DEWA,pick,1,Arlott
S16R066,2,DEWA,pick,2,Fredrinn
S16R066,2,DEWA,pick,3,Lunox
S16R066,2,DEWA,pick,4,Claude
S16R066,2,DEWA,pick,5,Ruby
S16R066,2,DEWA,ban,1,Lancelot
S16R066,2,DEWA,ban,2,Angela
S16R066,2,DEWA,ban,3,Fanny
S16R066,2,DEWA,ban,4,Hylos
S16R066,2,DEWA,ban,5,Grock
S16R066,2,ONIC,pick,1,Yu Zhong
S16R066,2,ONIC,pick,2,Hayabusa
S16R066,2,ONIC,pick,3,Yve
S16R066,2,ONIC,pick,4,Bane
S16R066,2,ONIC,pick,5,Gatotkaca
S16R066,2,ONIC,ban,1,Helcurt
S16R066,2,ONIC,ban,2,Baxia
S16R066,2,ONIC,ban,3,Cici
S16R066,2,ONIC,ban,4,Kalea
S16R066,2,ONIC,ban,5,Kaja
S16R067,1,EVOS,pick,1,Lapu-Lapu
S16R067,1,EVOS,pick,2,X.Borg
S16R067,1,EVOS,pick,3,Lunox
S16R067,1,EVOS,pick,4,Granger
S16R067,1,EVOS,pick,5,Grock
S16R067,1,EVOS,ban,1,Arlott
S16R067,1,EVOS,ban,2,Kimmy
S16R067,1,EVOS,ban,3,Fanny
S16R067,1,EVOS,ban,4,Wanwan
S16R067,1,EVOS,ban,5,Phoveus
S16R067,1,NAVI,pick,1,Esmeralda
S16R067,1,NAVI,pick,2,Baxia
S16R067,1,NAVI,pick,3,Zhuxin
S16R067,1,NAVI,pick,4,Bruno
S16R067,1,NAVI,pick,5,Khaleed
S16R067,1,NAVI,ban,1,Uranus
S16R067,1,NAVI,ban,2,Kalea
S16R067,1,NAVI,ban,3,Cici
S16R067,1,NAVI,ban,4,Yi Sun-shin
S16R067,1,NAVI,ban,5,Lancelot
S16R067,2,EVOS,pick,1,Hilda
S16R067,2,EVOS,pick,2,Fanny
S16R067,2,EVOS,pick,3,Yve
S16R067,2,EVOS,pick,4,Lunox
S16R067,2,EVOS,pick,5,Grock
S16R067,2,EVOS,ban,1,Esmeralda
S16R067,2,EVOS,ban,2,Arlott
S16R067,2,EVOS,ban,3,Kimmy
S16R067,2,EVOS,ban,4,Franco
S16R067,2,EVOS,ban,5,Chou
S16R067,2,NAVI,pick,1,Lapu-Lapu
S16R067,2,NAVI,pick,2,Baxia
S16R067,2,NAVI,pick,3,Lylia
S16R067,2,NAVI,pick,4,Granger
S16R067,2,NAVI,pick,5,Gatotkaca
S16R067,2,NAVI,ban,1,Uranus
S16R067,2,NAVI,ban,2,Kalea
S16R067,2,NAVI,ban,3,Cici
S16R067,2,NAVI,ban,4,Harith
S16R067,2,NAVI,ban,5,Gloo
S16R067,3,EVOS,pick,1,Yu Zhong
S16R067,3,EVOS,pick,2,Lancelot
S16R067,3,EVOS,pick,3,Angela
S16R067,3,EVOS,pick,4,Lapu-Lapu
S16R067,3,EVOS,pick,5,Grock
S16R067,3,EVOS,ban,1,Esmeralda
S16R067,3,EVOS,ban,2,Kalea
S16R067,3,EVOS,ban,3,Arlott
S16R067,3,EVOS,ban,4,Ruby
S16R067,3,EVOS,ban,5,Phoveus
S16R067,3,NAVI,pick,1,Alice
S16R067,3,NAVI,pick,2,Yi Sun-shin
S16R067,3,NAVI,pick,3,Kimmy
S16R067,3,NAVI,pick,4,Granger
S16R067,3,NAVI,pick,5,Gatotkaca
S16R067,3,NAVI,ban,1,Uranus
S16R067,3,NAVI,ban,2,Baxia
S16R067,3,NAVI,ban,3,Cici
S16R067,3,NAVI,ban,4,Hilda
S16R067,3,NAVI,ban,5,Khaleed
S16R068,1,TLID,pick,1,Arlott
S16R068,1,TLID,pick,2,Baxia
S16R068,1,TLID,pick,3,Zhuxin
S16R068,1,TLID,pick,4,Claude
S16R068,1,TLID,pick,5,Gatotkaca
S16R068,1,TLID,ban,1,Selena
S16R068,1,TLID,ban,2,Franco
S16R068,1,TLID,ban,3,Wanwan
S16R068,1,TLID,ban,4,Masha
S16R068,1,TLID,ban,5,Lapu-Lapu
S16R068,1,RRQ,pick,1,Alice
S16R068,1,RRQ,pick,2,Fredrinn
S16R068,1,RRQ,pick,3,Kimmy
S16R068,1,RRQ,pick,4,Granger
S16R068,1,RRQ,pick,5,Chip
S16R068,1,RRQ,ban,1,Angela
S16R068,1,RRQ,ban,2,Fanny
S16R068,1,RRQ,ban,3,Cici
S16R068,1,RRQ,ban,4,Mathilda
S16R068,1,RRQ,ban,5,Khaleed
S16R068,2,TLID,pick,1,Lapu-Lapu
S16R068,2,TLID,pick,2,Yi Sun-shin
S16R068,2,TLID,pick,3,Kimmy
S16R068,2,TLID,pick,4,Ruby
S16R068,2,TLID,pick,5,Kalea
S16R068,2,TLID,ban,1,Selena
S16R068,2,TLID,ban,2,Franco
S16R068,2,TLID,ban,3,Baxia
S16R068,2,TLID,ban,4,Yve
S16R068,2,TLID,ban,5,Novaria
S16R068,2,RRQ,pick,1,Phoveus
S16R068,2,RRQ,pick,2,Lancelot
S16R068,2,RRQ,pick,3,Valentina
S16R068,2,RRQ,pick,4,Cici
S16R068,2,RRQ,pick,5,Gatotkaca
S16R068,2,RRQ,ban,1,Angela
S16R068,2,RRQ,ban,2,Fanny
S16R068,2,RRQ,ban,3,Zhuxin
S16R068,2,RRQ,ban,4,Uranus
S16R068,2,RRQ,ban,5,Hilda
S16R069,1,ONIC,pick,1,Arlott
S16R069,1,ONIC,pick,2,Hayabusa
S16R069,1,ONIC,pick,3,Angela
S16R069,1,ONIC,pick,4,Harith
S16R069,1,ONIC,pick,5,Kalea
S16R069,1,ONIC,ban,1,Baxia
S16R069,1,ONIC,ban,2,Cici
S16R069,1,ONIC,ban,3,Fanny
S16R069,1,ONIC,ban,4,Alice
S16R069,1,ONIC,ban,5,Yu Zhong
S16R069,1,AE,pick,1,Uranus
S16R069,1,AE,pick,2,Yi Sun-shin
S16R069,1,AE,pick,3,Zhuxin
S16R069,1,AE,pick,4,Ruby
S16R069,1,AE,pick,5,Gatotkaca
S16R069,1,AE,ban,1,Phoveus
S16R069,1,AE,ban,2,Chip
S16R069,1,AE,ban,3,Lancelot
S16R069,1,AE,ban,4,Lunox
S16R069,1,AE,ban,5,Kimmy
S16R069,2,ONIC,pick,1,Yu Zhong
S16R069,2,ONIC,pick,2,Hayabusa
S16R069,2,ONIC,pick,3,Angela
S16R069,2,ONIC,pick,4,Esmeralda
S16R069,2,ONIC,pick,5,Ruby
S16R069,2,ONIC,ban,1,Cici
S16R069,2,ONIC,ban,2,Baxia
S16R069,2,ONIC,ban,3,Zhuxin
S16R069,2,ONIC,ban,4,Kalea
S16R069,2,ONIC,ban,5,Kaja
S16R069,2,AE,pick,1,Arlott
S16R069,2,AE,pick,2,Yi Sun-shin
S16R069,2,AE,pick,3,Lunox
S16R069,2,AE,pick,4,Lapu-Lapu
S16R069,2,AE,pick,5,Hilda
S16R069,2,AE,ban,1,Phoveus
S16R069,2,AE,ban,2,Kimmy
S16R069,2,AE,ban,3,Lancelot
S16R069,2,AE,ban,4,Grock
S16R069,2,AE,ban,5,Gatotkaca
S16R069,3,ONIC,pick,1,Yu Zhong
S16R069,3,ONIC,pick,2,Ling
S16R069,3,ONIC,pick,3,Angela
S16R069,3,ONIC,pick,4,Ruby
S16R069,3,ONIC,pick,5,Grock
S16R069,3,ONIC,ban,1,Uranus
S16R069,3,ONIC,ban,2,Zhuxin
S16R069,3,ONIC,ban,3,Kalea
S16R069,3,ONIC,ban,4,Esmeralda
S16R069,3,ONIC,ban,5,Lapu-Lapu
S16R069,3,AE,pick,1,Gatotkaca
S16R069,3,AE,pick,2,Yi Sun-shin
S16R069,3,AE,pick,3,Kimmy
S16R069,3,AE,pick,4,X.Borg
S16R069,3,AE,pick,5,Helcurt
S16R069,3,AE,ban,1,Cici
S16R069,3,AE,ban,2,Lancelot
S16R069,3,AE,ban,3,Baxia
S16R069,3,AE,ban,4,Hayabusa
S16R069,3,AE,ban,5,Joy
S16R070,1,DEWA,pick,1,Arlott
S16R070,1,DEWA,pick,2,Hayabusa
S16R070,1,DEWA,pick,3,Zhuxin
S16R070,1,DEWA,pick,4,Cici
S16R070,1,DEWA,pick,5,Gatotkaca
S16R070,1,DEWA,ban,1,Uranus
S16R070,1,DEWA,ban,2,Angela
S16R070,1,DEWA,ban,3,Baxia
S16R070,1,DEWA,ban,4,Lancelot
S16R070,1,DEWA,ban,5,Yu Zhong
S16R070,1,EVOS,pick,1,Lapu-Lapu
S16R070,1,EVOS,pick,2,Yi Sun-shin
S16R070,1,EVOS,pick,3,Kimmy
S16R070,1,EVOS,pick,4,X.Borg
S16R070,1,EVOS,pick,5,Grock
S16R070,1,EVOS,ban,1,Fredrinn
S16R070,1,EVOS,ban,2,Helcurt
S16R070,1,EVOS,ban,3,Lunox
S16R070,1,EVOS,ban,4,Esmeralda
S16R070,1,EVOS,ban,5,Alice
S16R070,2,DEWA,pick,1,Yu Zhong
S16R070,2,DEWA,pick,2,Joy
S16R070,2,DEWA,pick,3,Zhuxin
S16R070,2,DEWA,pick,4,Wanwan
S16R070,2,DEWA,pick,5,Grock
S16R070,2,DEWA,ban,1,Uranus
S16R070,2,DEWA,ban,2,Baxia
S16R070,2,DEWA,ban,3,Cici
S16R070,2,DEWA,ban,4,Gatotkaca
S16R070,2,DEWA,ban,5,Hilda
S16R070,2,EVOS,pick,1,Esmeralda
S16R070,2,EVOS,pick,2,Lancelot
S16R070,2,EVOS,pick,3,Angela
S16R070,2,EVOS,pick,4,Claude
S16R070,2,EVOS,pick,5,Badang
S16R070,2,EVOS,ban,1,Helcurt
S16R070,2,EVOS,ban,2,Arlott
S16R070,2,EVOS,ban,3,Fanny
S16R070,2,EVOS,ban,4,Lunox
S16R070,2,EVOS,ban,5,Kimmy
S16R071,1,AE,pick,1,Yu Zhong
S16R071,1,AE,pick,2,Yi Sun-shin
S16R071,1,AE,pick,3,Zhuxin
S16R071,1,AE,pick,4,Lapu-Lapu
S16R071,1,AE,pick,5,Gatotkaca
S16R071,1,AE,ban,1,Hilda
S16R071,1,AE,ban,2,Chou
S16R071,1,AE,ban,3,Lunox
S16R071,1,AE,ban,4,Esmeralda
S16R071,1,AE,ban,5,Harith
S16R071,1,BTR,pick,1,Alice
S16R071,1,BTR,pick,2,Hayabusa
S16R071,1,BTR,pick,3,Kimmy
S16R071,1,BTR,pick,4,X.Borg
S16R071,1,BTR,pick,5,Kalea
S16R071,1,BTR,ban,1,Baxia
S16R071,1,BTR,ban,2,Wanwan
S16R071,1,BTR,ban,3,Cici
S16R071,1,BTR,ban,4,Ruby
S16R071,1,BTR,ban,5,Uranus
S16R071,2,AE,pick,1,Alice
S16R071,2,AE,pick,2,Lancelot
